code_region;region;annee;code_indicateur;indicateur;code_type_uai;type_d_administration;code_sexe;sexe;code_type_pers;type_de_personnel;etat_des_donnees;valeur
73;Midi-Pyrenees;2006;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;271.94
73;Midi-Pyrenees;2007;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;27.05
73;Midi-Pyrenees;2008;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;63.5
73;Midi-Pyrenees;2009;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;18.06
73;Midi-Pyrenees;2009;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;2645.2
73;Midi-Pyrenees;2009;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;38.2
73;Midi-Pyrenees;2012;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;801.18
74;Limousin;2002;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;0.51
74;Limousin;2004;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;0.48
74;Limousin;2005;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;2.0
74;Limousin;2006;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;364.5
74;Limousin;2006;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;4.0
74;Limousin;2007;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;66.0
74;Limousin;2012;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.09
74;Limousin;2012;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;13.0
82;Rhone-Alpes;2003;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;37.5
82;Rhone-Alpes;2003;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;378.1
82;Rhone-Alpes;2003;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;113.6
82;Rhone-Alpes;2004;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;5180.8
82;Rhone-Alpes;2004;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;1114.67
82;Rhone-Alpes;2004;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;25.22
31;Nord-Pas-de-Calais;2002;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;15.75
31;Nord-Pas-de-Calais;2003;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;936.21
31;Nord-Pas-de-Calais;2003;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;133.2
31;Nord-Pas-de-Calais;2003;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;1.0
31;Nord-Pas-de-Calais;2006;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;14.65
31;Nord-Pas-de-Calais;2006;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;3.42
31;Nord-Pas-de-Calais;2007;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.0
31;Nord-Pas-de-Calais;2008;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;167.97
31;Nord-Pas-de-Calais;2013;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;semi-definitif;230.97
41;Lorraine;2001;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;660.6
41;Lorraine;2001;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;36.1
41;Lorraine;2002;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;396.3
41;Lorraine;2003;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;412.7
41;Lorraine;2007;dird;Depense interieure de R&D;2;EPST;;;;;definitif;134.19
41;Lorraine;2009;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;211.61
41;Lorraine;2010;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;454.75
42;Alsace;2002;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;583.57
42;Alsace;2002;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;404.8
42;Alsace;2007;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;324.6
42;Alsace;2007;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;2.0
42;Alsace;2007;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;4.48
11;Ile-de-France;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;492.72
11;Ile-de-France;2002;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;1652.49
11;Ile-de-France;2004;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;1924.21
11;Ile-de-France;2006;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;586.39
11;Ile-de-France;2007;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;4059.42
11;Ile-de-France;2007;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;4353.09
11;Ile-de-France;2007;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;396.29
11;Ile-de-France;2008;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;697.37
11;Ile-de-France;2009;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;2;Soutien a  la recherche;definitif;262.37
11;Ile-de-France;2009;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;10.8
11;Ile-de-France;2010;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;14372.95
11;Ile-de-France;2010;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;643.86
11;Ile-de-France;2013;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;semi-definitif;1515.28
21;Champagne-Ardenne;2001;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.25
21;Champagne-Ardenne;2002;dird;Depense interieure de R&D;2;EPST;;;;;definitif;4.18
21;Champagne-Ardenne;2003;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.0
21;Champagne-Ardenne;2004;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;55.18
21;Champagne-Ardenne;2006;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;12.16
21;Champagne-Ardenne;2006;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;5.22
21;Champagne-Ardenne;2007;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;6.66
25;Basse-Normandie;2012;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;2.0
25;Basse-Normandie;2012;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;20.2
25;Basse-Normandie;2013;dird;Depense interieure de R&D;2;EPST;;;;;semi-definitif;54.35
25;Basse-Normandie;2013;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;semi-definitif;187.51
25;Basse-Normandie;2013;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;semi-definitif;1.98
26;Bourgogne;2001;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;724.5
26;Bourgogne;2003;dird;Depense interieure de R&D;2;EPST;;;;;definitif;32.84
26;Bourgogne;2003;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;21.29
26;Bourgogne;2004;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;3.0
26;Bourgogne;2005;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;170.62
26;Bourgogne;2006;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;95.4
26;Bourgogne;2008;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;100.2
26;Bourgogne;2009;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.18
26;Bourgogne;2011;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;25.2
26;Bourgogne;2013;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;semi-definitif;0.5
31;Nord-Pas-de-Calais;2008;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;6.36
21;Champagne-Ardenne;2009;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.12
21;Champagne-Ardenne;2013;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;semi-definitif;0.07
22;Picardie;2003;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;36.6
22;Picardie;2003;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;3.5
22;Picardie;2005;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;4.1
22;Picardie;2008;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;45.0
23;Haute-Normandie;2002;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;312.27
23;Haute-Normandie;2006;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;21.4
23;Haute-Normandie;2008;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;754.7
23;Haute-Normandie;2009;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;101.66
23;Haute-Normandie;2011;dird;Depense interieure de R&D;2;EPST;;;;;definitif;10.86
24;Centre;2003;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;13.9
24;Centre;2013;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;semi-definitif;448.1
25;Basse-Normandie;2002;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;93.9
25;Basse-Normandie;2004;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;67.0
25;Basse-Normandie;2006;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;51.0
22;Picardie;2010;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;38.4
22;Picardie;2011;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;38.0
23;Haute-Normandie;2003;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;31.48
23;Haute-Normandie;2005;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;19.98
24;Centre;2001;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;323.0
24;Centre;2003;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;382.75
24;Centre;2005;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;31.75
25;Basse-Normandie;2006;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;137.54
25;Basse-Normandie;2007;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;228.0
25;Basse-Normandie;2009;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;733.5
7;Regions d'outre-mer;2010;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;96.8
11;Ile-de-France;2002;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;120.1
11;Ile-de-France;2002;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;15.0
11;Ile-de-France;2003;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;15.0
4;La Reunion;2013;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;semi-definitif;6.0
7;Regions d'outre-mer;2001;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;103.3
7;Regions d'outre-mer;2001;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;5.0
7;Regions d'outre-mer;2001;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;8.0
7;Regions d'outre-mer;2003;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;70.35
7;Regions d'outre-mer;2003;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;57.0
7;Regions d'outre-mer;2004;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;426.5
7;Regions d'outre-mer;2004;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;175.16
7;Regions d'outre-mer;2005;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;3.0
7;Regions d'outre-mer;2006;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;451.27
7;Regions d'outre-mer;2009;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;439.3
53;Bretagne;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;101.4
53;Bretagne;2002;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;200.66
53;Bretagne;2002;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;58.88
53;Bretagne;2004;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;1.5
53;Bretagne;2005;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;37.2
53;Bretagne;2006;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;2;Soutien a  la recherche;definitif;34.12
53;Bretagne;2006;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;32.7
53;Bretagne;2006;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;855.3
53;Bretagne;2007;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;223.86
53;Bretagne;2007;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;109.76
53;Bretagne;2007;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;65.32
53;Bretagne;2008;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;225.91
53;Bretagne;2012;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;567.42
53;Bretagne;2013;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;semi-definitif;570.42
54;Poitou-Charentes;2001;dird;Depense interieure de R&D;2;EPST;;;;;definitif;39.0
54;Poitou-Charentes;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;29.5
54;Poitou-Charentes;2002;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;16.76
54;Poitou-Charentes;2003;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;89.31
54;Poitou-Charentes;2003;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;888.0
54;Poitou-Charentes;2003;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;22.63
54;Poitou-Charentes;2003;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.0
54;Poitou-Charentes;2004;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;5.0
54;Poitou-Charentes;2005;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;7.12
54;Poitou-Charentes;2005;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;43.6
54;Poitou-Charentes;2005;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;14.0
54;Poitou-Charentes;2006;dird;Depense interieure de R&D;2;EPST;;;;;definitif;38.18
54;Poitou-Charentes;2006;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;15.47
54;Poitou-Charentes;2007;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;1.54
54;Poitou-Charentes;2009;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;198.7
54;Poitou-Charentes;2010;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;198.7
54;Poitou-Charentes;2012;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;27.05
54;Poitou-Charentes;2013;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;semi-definitif;0.8300000000000001
54;Poitou-Charentes;2013;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;semi-definitif;64.45
72;Aquitaine;2001;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;2.0
72;Aquitaine;2002;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;192.59
72;Aquitaine;2003;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;9.2
72;Aquitaine;2003;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;3.0
72;Aquitaine;2004;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;10.2
72;Aquitaine;2006;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;0.9
72;Aquitaine;2007;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;5.64
72;Aquitaine;2007;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;19.59
72;Aquitaine;2008;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;0.9
72;Aquitaine;2008;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;1.6099999999999999
72;Aquitaine;2009;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;4.31
72;Aquitaine;2011;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;7.89
73;Midi-Pyrenees;2001;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;97.0
42;Alsace;2009;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;2.0
42;Alsace;2009;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;3.17
42;Alsace;2011;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;1.12
43;Franche-Comte;2003;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.0
43;Franche-Comte;2004;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;6.0
43;Franche-Comte;2005;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;62.39
43;Franche-Comte;2007;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;19.97
43;Franche-Comte;2008;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;90.78
43;Franche-Comte;2008;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;24.5
43;Franche-Comte;2009;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.02
52;Pays de la Loire;2003;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;281.54
52;Pays de la Loire;2004;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;11.8
52;Pays de la Loire;2005;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;417.33
52;Pays de la Loire;2005;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;32.89
52;Pays de la Loire;2006;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;3.9
52;Pays de la Loire;2007;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;0.9500000000000001
52;Pays de la Loire;2010;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;265.35
93;Provence-Alpes-Cote d'Azur;2010;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;1204.07
93;Provence-Alpes-Cote d'Azur;2012;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;112.56
93;Provence-Alpes-Cote d'Azur;2012;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;1250.78
94;Corse;2002;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;34.05
94;Corse;2003;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;1.0
94;Corse;2006;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;7.52
94;Corse;2007;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;0.51
94;Corse;2009;dird;Depense interieure de R&D;2;EPST;;;;;definitif;5.68
94;Corse;2012;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;54.9
98;Non ventile;2008;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;548.5
73;Midi-Pyrenees;2005;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;760.94
73;Midi-Pyrenees;2006;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;6.62
